"community","year","month","median","mean","sum","count"
31,2015,6,3.65,8.42162601626016,3107.58,369
31,2015,7,3.85,6.86703163017032,2822.35,411
31,2015,8,4.25,6.05056426332288,1930.13,319
31,2015,9,4.55,7.26278169014085,2062.63,284
31,2015,10,3.85,5.7678978978979,1920.71,333
31,2015,11,4.05,5.56568527918782,2192.88,394
31,2015,12,4.25,8.43619496855346,2682.71,318
32,2015,1,5.45,6.12643615025732,636873.67,103955
32,2015,2,5.45,6.10531221465831,675326.9,110613
32,2015,3,5.45,6.84105062920691,794779.58,116178
32,2015,4,5.45,6.24070529874737,675568.83,108252
32,2015,5,5.45,6.76945026909253,727025.42,107398
32,2015,6,5.65,6.47593162276378,663530.43,102461
32,2015,7,5.65,6.21813725292457,616590.49,99160
32,2015,8,5.65,6.07063120444666,561375.55,92474
32,2015,9,5.65,6.26898844756933,592037,94439
32,2015,10,5.45,6.13065700577695,626124,102130
32,2015,11,5.65,6.28651209363388,565044.28,89882
32,2015,12,5.45,6.32819545967169,606013.31,95764
33,2015,1,4.85,5.86691672401927,25573.89,4359
33,2015,2,4.85,5.9624175164967,29818.05,5001
33,2015,3,4.85,6.2375714047102,37344.34,5987
33,2015,4,5.05,6.24776456183313,35718.47,5717
33,2015,5,5.05,6.34123998312948,45105.24,7113
33,2015,6,5.25,7.00236034376918,45627.38,6516
33,2015,7,5.45,6.61993218423283,46855.88,7078
33,2015,8,5.05,6.19621794871795,27065.08,4368
33,2015,9,5.25,6.67184510706424,33339.21,4997
33,2015,10,5.25,6.30785944661348,37159.6,5891
33,2015,11,4.85,6.15859408654788,31451.94,5107
33,2015,12,4.84,5.84915988448412,22279.45,3809
34,2015,1,3.45,8.34259911894273,1893.77,227
34,2015,2,3.25,5.58453074433657,1725.62,309
34,2015,3,3.25,5.72189964157706,1596.41,279
34,2015,4,3.25,5.020546875,1285.26,256
34,2015,5,3.25,5.78188741721854,1746.13,302
34,2015,6,3.25,5.20340909090909,1373.7,264
34,2015,7,3.25,5.34968858131488,1546.06,289
34,2015,8,3.45,5.54622837370242,1602.86,289
34,2015,9,3.65,6.22473684210526,1300.97,209
34,2015,10,3.45,6.4934347826087,1493.49,230
34,2015,11,3.25,5.93242105263158,1127.16,190
34,2015,12,3.25,5.87771084337349,975.7,166
35,2015,1,3.45,5.29416879795396,2070.02,391
35,2015,2,3.45,5.73863896848138,4005.57,698
35,2015,3,3.45,5.63688140556369,3849.99,683
35,2015,4,3.65,5.87988990825688,3204.54,545
35,2015,5,3.25,5.17407124681934,4066.82,786
35,2015,6,3.25,4.47890158172232,5096.99,1138
35,2015,7,3.25,4.56956002982849,6127.78,1341
35,2015,8,3.25,6.0684900990099,4903.34,808
35,2015,9,3.85,6.48391171993912,4259.93,657
35,2015,10,3.25,5.13959058341863,5021.38,977
35,2015,11,3.25,4.69606790799562,4287.51,913
35,2015,12,3.25,4.93814861460957,3920.89,794
36,2015,1,3.25,5.53981481481481,299.15,54
36,2015,2,3.65,7.42303370786517,660.65,89
36,2015,3,3.25,6.52688172043011,607,93
36,2015,4,3.25,6.55571428571429,413.01,63
36,2015,5,3.25,5.84717948717949,456.08,78
36,2015,6,4.25,7.84569620253165,619.81,79
36,2015,7,3.25,6.0078947368421,570.75,95
36,2015,8,3.25,9.46558823529412,643.66,68
36,2015,9,3.35,6.83863636363636,300.9,44
36,2015,10,3.95,7.91147058823529,806.97,102
36,2015,11,3.25,4.76885245901639,290.9,61
36,2015,12,3.25,4.75384615384615,247.2,52
37,2015,1,3.25,5.98392857142857,167.55,28
37,2015,2,3.55,7.47884615384615,388.9,52
37,2015,3,3.65,8.67605263157895,329.69,38
37,2015,4,3.25,6.66020833333333,319.69,48
37,2015,5,3.25,5.05897435897436,197.3,39
37,2015,6,3.25,5.5225,220.9,40
37,2015,7,3.25,5.61829268292683,230.35,41
37,2015,8,3.45,6.64644444444445,299.09,45
37,2015,9,3.25,4.25121951219512,174.3,41
37,2015,10,3.25,5.52083333333333,198.75,36
37,2015,11,3.25,4.98571428571429,209.4,42
37,2015,12,3.25,5.88068181818182,258.75,44
38,2015,1,4.45,8.20839416058394,1124.55,137
38,2015,2,5.25,8.20739130434783,2076.47,253
38,2015,3,5.25,7.29549356223176,1699.85,233
38,2015,4,4.45,6.65120603015075,1323.59,199
38,2015,5,4.85,8.1405504587156,1774.64,218
38,2015,6,5.15,8.32833333333333,1499.1,180
38,2015,7,5.25,8.25402714932127,1824.14,221
38,2015,8,3.85,7.18720238095238,1207.45,168
38,2015,9,4.45,6.45488764044944,1148.97,178
38,2015,10,4.25,6.95544217687075,1022.45,147
38,2015,11,4.84,7.12167664670659,1189.32,167
38,2015,12,5.25,7.61142131979695,1499.45,197
39,2015,1,3.85,5.66012232415902,1850.86,327
39,2015,2,4.05,6.54112359550562,2328.64,356
39,2015,3,4.05,6.45974719101124,2299.67,356
39,2015,4,3.75,5.97755775577558,1811.2,303
39,2015,5,4,6.57569659442724,2123.95,323
39,2015,6,3.65,6.34630573248408,1992.74,314
39,2015,7,3.85,6.69010752688172,1866.54,279
39,2015,8,3.45,5.74230769230769,1493,260
39,2015,9,3.65,6.01939271255061,1486.79,247
39,2015,10,3.85,8.35312101910828,2622.88,314
39,2015,11,3.45,6.32866920152091,1664.44,263
39,2015,12,3.65,7.11213333333333,2133.64,300
40,2015,1,3.25,7.13981481481482,385.55,54
40,2015,2,3.65,7.52371134020619,729.8,97
40,2015,3,3.25,6.14754098360656,375,61
40,2015,4,3.25,6.09051724137931,353.25,58
40,2015,5,3.75,5.76195652173913,265.05,46
40,2015,6,3.45,5.41682926829268,222.09,41
40,2015,7,3.45,6.44258064516129,399.44,62
40,2015,8,3.25,5.0265306122449,246.3,49
40,2015,9,3.45,5.41309523809524,227.35,42
40,2015,10,3.25,7.76896551724138,450.6,58
40,2015,11,3.25,5.49444444444445,346.15,63
40,2015,12,3.55,7.19984848484849,475.19,66
41,2015,1,5.25,5.99495135135135,11090.66,1850
41,2015,2,5.45,6.09914836396235,13607.2,2231
41,2015,3,5.25,6.34606645230439,11841.76,1866
41,2015,4,5.25,6.07823981098641,10290.46,1693
41,2015,5,5.25,6.5046148989899,10303.31,1584
41,2015,6,5.25,6.41576315789474,9751.96,1520
41,2015,7,5.05,7.14174100719424,9927.02,1390
41,2015,8,5.05,7.66735454545455,8434.09,1100
41,2015,9,5.05,6.79233877901978,7899.49,1163
41,2015,10,5.25,6.91413998510797,9285.69,1343
41,2015,11,5.05,6.42854327335047,7502.11,1167
41,2015,12,5.05,6.29135577797998,6914.2,1099
42,2015,1,4.05,7.90116279069767,1019.25,129
42,2015,2,3.45,7.45449735449735,1408.9,189
42,2015,3,3.45,7.48094059405941,1511.15,202
42,2015,4,3.85,8.92448275862069,1294.05,145
42,2015,5,3.85,7.95426573426573,1137.46,143
42,2015,6,3.85,8.1596644295302,1215.79,149
42,2015,7,4.65,8.77664233576642,1202.4,137
42,2015,8,4.45,8.11513043478261,933.24,115
42,2015,9,3.45,7.14993103448276,1036.74,145
42,2015,10,3.25,6.99711538461538,727.7,104
42,2015,11,3.55,8.22737704918033,1003.74,122
42,2015,12,4.65,7.04268907563025,838.08,119
43,2015,1,3.45,9.83758490566038,2606.96,265
43,2015,2,4.85,8.52973244147157,2550.39,299
43,2015,3,4.45,7.39457692307692,1922.59,260
43,2015,4,4.05,7.315,1404.48,192
43,2015,5,3.85,7.10821256038647,1471.4,207
43,2015,6,3.45,7.61666666666667,1028.25,135
43,2015,7,3.45,7.68412903225806,1191.04,155
43,2015,8,3.65,6.9486577181208,1035.35,149
43,2015,9,3.65,6.10846994535519,1117.85,183
43,2015,10,3.55,5.74010638297872,1079.14,188
43,2015,11,3.85,6.79207729468599,1405.96,207
43,2015,12,3.75,5.9144623655914,1100.09,186
44,2015,1,7.05,10.4135211267606,1478.72,142
44,2015,2,5.65,9.2825,1782.24,192
44,2015,3,8.05,10.8695811518325,2076.09,191
44,2015,4,7.05,10.8501081081081,2007.27,185
44,2015,5,7.65,11.2109359605911,2275.82,203
44,2015,6,6.85,10.1022775800712,2838.74,281
44,2015,7,7.65,11.0105263157895,1882.8,171
44,2015,8,6.25,10.1582568807339,2214.5,218
44,2015,9,6.85,11.1529468599034,2308.66,207
44,2015,10,6.05,10.6999166666667,2567.98,240
44,2015,11,6.8,10.9841340782123,1966.16,179
44,2015,12,8.15,11.0236904761905,1851.98,168
45,2015,1,7.05,9.366,140.49,15
45,2015,2,3.65,12.1804347826087,280.15,23
45,2015,3,4.65,9.53095238095238,200.15,21
45,2015,4,3.25,8.91666666666667,133.75,15
45,2015,5,6.05,13.7803571428571,385.85,28
45,2015,6,3.95,10.2672727272727,225.88,22
45,2015,7,4.65,10.1092592592593,272.95,27
45,2015,8,6.05,12.9229166666667,310.15,24
45,2015,9,4.345,4.895,107.69,22
45,2015,10,7.85,11.1473684210526,211.8,19
45,2015,11,4.65,5.98090909090909,131.58,22
45,2015,12,4.55,5.538125,177.22,32
46,2015,1,3.25,4.95769230769231,128.9,26
46,2015,2,3.25,11.1589090909091,613.74,55
46,2015,3,3.55,13.2442307692308,344.35,26
46,2015,4,3.45,5.88076923076923,229.35,39
46,2015,5,3.25,7.1621875,229.19,32
46,2015,6,3.45,5.98703703703704,161.65,27
46,2015,7,3.25,10.99375,351.8,32
46,2015,8,3.25,5.49756097560976,225.4,41
46,2015,9,3.25,5.49852941176471,186.95,34
46,2015,10,3.25,8.06,209.56,26
46,2015,11,3.25,5.86578947368421,222.9,38
46,2015,12,4.05,8.99294117647059,305.76,34
47,2015,1,3.25,3.25,3.25,1
47,2015,2,11.6,11.92,59.6,5
47,2015,3,10.35,11.29375,90.35,8
47,2015,5,27.9,27.5416666666667,165.25,6
47,2015,6,6.45,6.09,30.45,5
47,2015,7,7.15,6.95,69.5,10
47,2015,8,3.25,11.4666666666667,34.4,3
47,2015,9,3.25,6.05833333333333,36.35,6
47,2015,11,3.25,5.535,22.14,4
47,2015,12,3.25,4.18333333333333,12.55,3
48,2015,1,4.25,8.7037037037037,235,27
48,2015,2,5.85,9.67,338.45,35
48,2015,3,4.85,7.38478260869565,339.7,46
48,2015,4,4.05,9.688,242.2,25
48,2015,5,5.85,9.88636363636364,326.25,33
48,2015,6,4.05,6.94838709677419,215.4,31
48,2015,7,6.25,10.9941176470588,373.8,34
48,2015,8,3.45,11.1004,277.51,25
48,2015,9,4.25,7.91185185185185,213.62,27
48,2015,10,6.35,8.00263157894737,304.1,38
48,2015,11,9.05,9.54793103448276,276.89,29
48,2015,12,3.65,6.89767441860465,296.6,43
49,2015,1,3.65,10.8298387096774,671.45,62
49,2015,2,6.65,9.87014423076923,2052.99,208
49,2015,3,6.85,8.93569498069498,4628.69,518
49,2015,4,6.85,8.92081395348837,5370.33,602
49,2015,5,6.85,8.88997032640949,5991.84,674
49,2015,6,7.05,8.46884615384615,4403.8,520
49,2015,7,6.85,8.63043307086614,4384.26,508
49,2015,8,7.05,8.98455399061033,3827.42,426
49,2015,9,6.65,8.28989361702128,4675.5,564
49,2015,10,6.85,8.55121212121212,4797.23,561
49,2015,11,6.85,8.8529363449692,4311.38,487
49,2015,12,6.65,8.39798573975045,4711.27,561
50,2015,1,3.25,6.11666666666667,73.4,12
50,2015,2,3.35,7.5425,90.51,12
50,2015,3,3.25,7.275,72.75,10
50,2015,4,6.65,7.97809523809524,167.54,21
50,2015,5,3.25,7.95,71.55,9
50,2015,6,3.35,9.15833333333333,54.95,6
50,2015,7,3.25,7.76428571428571,54.35,7
50,2015,8,7.05,11.139,222.78,20
50,2015,9,4.45,4.55,27.3,6
50,2015,10,3.25,7.01666666666667,63.15,9
50,2015,11,3.25,5.68095238095238,119.3,21
50,2015,12,6.65,13.991875,223.87,16
51,2015,1,3.65,10.8881578947368,413.75,38
51,2015,2,5.45,11.7651162790698,505.9,43
51,2015,3,3.85,12.8487755102041,629.59,49
51,2015,4,3.65,11.725,539.35,46
51,2015,5,3.45,7.8162962962963,211.04,27
51,2015,6,3.85,7.04588235294118,359.34,51
51,2015,7,3.25,7.23620689655172,209.85,29
51,2015,8,6.45,12.9664102564103,505.69,39
51,2015,9,8.45,13.8064285714286,579.87,42
51,2015,10,4.75,10.1594444444444,365.74,36
51,2015,11,3.45,8.78448275862069,254.75,29
51,2015,12,3.45,6.13689655172414,177.97,29
52,2015,1,3.25,3.25,6.5,2
52,2015,2,21.6,21.6,43.2,2
52,2015,3,3.25,3.58333333333333,10.75,3
52,2015,4,3.25,3.37,16.85,5
52,2015,5,3.25,3.25,3.25,1
52,2015,6,3.25,3.25,3.25,1
52,2015,7,6.05,6.74333333333333,101.15,15
52,2015,8,3.25,4.75,19,4
52,2015,9,7.85,36.4785714285714,255.35,7
52,2015,10,6.05,12.2644444444444,331.14,27
52,2015,11,3.25,6.71666666666667,20.15,3
52,2015,12,3.25,9.42,47.1,5
53,2015,1,11.8,14.565,291.3,20
53,2015,2,15.475,13.6553571428571,382.35,28
53,2015,3,20.1,16.4739130434783,378.9,23
53,2015,4,8.35,13.8159090909091,303.95,22
53,2015,5,20.1,18.525,296.4,16
53,2015,6,20.1,17.0185714285714,357.39,21
53,2015,7,20.1,15.7548717948718,614.44,39
53,2015,8,20.1,17.7675,426.42,24
53,2015,9,20.1,18.0659259259259,487.78,27
53,2015,10,20.1,12.8903225806452,399.6,31
53,2015,11,20.1,16.9111111111111,608.8,36
53,2015,12,18.84,14.0467647058824,477.59,34
54,2015,1,20.1,14.55,43.65,3
54,2015,2,5.05,11.9318181818182,131.25,11
54,2015,3,20.1,18.6357142857143,130.45,7
54,2015,4,3.45,10.03,50.15,5
54,2015,5,20.1,26.43,132.15,5
54,2015,6,11.875,13.99375,111.95,8
54,2015,7,11.675,13.5,81,6
54,2015,8,27.9,25.4833333333333,152.9,6
54,2015,9,11.675,11.675,23.35,2
54,2015,10,3.25,3.25,3.25,1
54,2015,11,20.1,17.975,71.9,4
54,2015,12,27.9,21.3333333333333,64,3
55,2015,1,3.75,10.2166666666667,61.3,6
55,2015,2,3.45,11.5833333333333,34.75,3
55,2015,3,3.25,3.25,3.25,1
55,2015,4,3.35,3.51,35.1,10
55,2015,5,3.35,4.45,35.6,8
55,2015,6,3.65,3.65,21.9,6
55,2015,7,3.45,3.45,6.9,2
55,2015,8,3.45,3.67857142857143,25.75,7
55,2015,9,12.075,18.7,74.8,4
55,2015,10,4.05,4.55,18.2,4
55,2015,11,3.85,3.71666666666667,11.15,3
55,2015,12,3.35,3.35,6.7,2
56,2015,1,3.65,10.168825710754,24679.74,2427
56,2015,2,4.45,16.6799402220324,39064.42,2342
56,2015,3,4.05,12.6085654156436,35947.02,2851
56,2015,4,3.85,14.8139254615117,42530.78,2871
56,2015,5,4.05,11.3668273220555,35612.27,3133
56,2015,6,4.05,12.3861749347258,37951.24,3064
56,2015,7,3.65,13.4723006235642,41050.1,3047
56,2015,8,3.85,11.6250032938076,35293.51,3036
56,2015,9,4.05,10.4006673145449,32106.86,3087
56,2015,10,4.45,10.687218769422,34391.47,3218
56,2015,11,3.85,10.2623050589578,26979.6,2629
56,2015,12,4.25,12.3043041351712,27672.38,2249
57,2015,1,3.45,6.19576271186441,365.55,59
57,2015,2,3.25,3.49,139.6,40
57,2015,3,3.25,6.56122807017544,373.99,57
57,2015,4,5.45,9.18686567164179,615.52,67
57,2015,5,3.25,7.34609375,470.15,64
57,2015,6,3.25,3.96538461538462,206.2,52
57,2015,7,3.25,3.47424242424242,114.65,33
57,2015,8,4.55,6.27111111111111,338.64,54
57,2015,9,3.25,7.81875,250.2,32
57,2015,10,3.25,7.104,177.6,25
57,2015,11,3.25,6.56428571428571,183.8,28
57,2015,12,3.35,5.4925,153.79,28
58,2015,1,3.65,4.64063953488372,798.19,172
58,2015,2,3.65,5.0906432748538,870.5,171
58,2015,3,3.25,11.3049723756906,2046.2,181
58,2015,4,3.25,4.82790055248619,873.85,181
58,2015,5,3.55,5.75916666666667,967.54,168
58,2015,6,3.85,4.51638497652582,961.99,213
58,2015,7,3.85,4.71040697674419,810.19,172
58,2015,8,3.85,5.64323308270677,750.55,133
58,2015,9,3.45,5.09260504201681,606.02,119
58,2015,10,3.65,4.69077777777778,844.34,180
58,2015,11,5.25,5.77708333333333,970.55,168
58,2015,12,5.05,5.64646739130435,1038.95,184
59,2015,1,3.25,3.74876911314985,4903.39,1308
59,2015,2,3.25,5.38513030528667,7232.23,1343
59,2015,3,3.25,4.62825895663105,7363.56,1591
59,2015,4,3.25,4.06747153984422,6788.61,1669
59,2015,5,3.25,4.1191363022942,6104.56,1482
59,2015,6,3.25,3.8648031496063,5889.96,1524
59,2015,7,3.25,3.8225671918443,4124.55,1079
59,2015,8,3.25,5.00740101522843,4932.29,985
59,2015,9,3.25,3.86824324324324,3721.25,962
59,2015,10,3.25,3.84296511627907,3965.94,1032
59,2015,11,3.25,3.9479322853688,3264.94,827
59,2015,12,3.25,4.01888361045131,3383.9,842
60,2015,1,3.25,5.37022099447514,972.01,181
60,2015,2,3.85,6.77406451612903,2099.96,310
60,2015,3,4.45,7.10449122807018,2024.78,285
60,2015,4,3.25,5.92627802690583,1321.56,223
60,2015,5,3.25,5.54088983050848,1307.65,236
60,2015,6,3.25,6.02439130434783,1385.61,230
60,2015,7,3.25,9.20707627118644,2172.87,236
60,2015,8,3.85,6.07012820512821,1420.41,234
60,2015,9,3.75,6.43707006369427,1010.62,157
60,2015,10,4.65,8.02625984251969,2038.67,254
60,2015,11,3.25,6.03619047619048,1140.84,189
60,2015,12,3.45,7.89753694581281,1603.2,203
61,2015,1,4.45,6.015625,385,64
61,2015,2,4.65,6.37675438596491,726.95,114
61,2015,3,4.65,6.15969696969697,609.81,99
61,2015,4,4.65,6.36432098765432,515.51,81
61,2015,5,4.65,6.95161290322581,646.5,93
61,2015,6,4.45,6.75818965517241,783.95,116
61,2015,7,4.45,7.18425742574257,725.61,101
61,2015,8,4.75,5.84528735632184,508.54,87
61,2015,9,4.45,4.86457831325301,403.76,83
61,2015,10,4.65,6.26318584070796,707.74,113
61,2015,11,4.85,6.10673684210526,580.14,95
61,2015,12,4.45,6.96646341463415,571.25,82
62,2015,1,3.25,6.09379310344828,176.72,29
62,2015,2,3.25,6.85588235294118,233.1,34
62,2015,3,3.25,5.33103448275862,154.6,29
62,2015,4,3.45,7.27222222222222,196.35,27
62,2015,5,3.25,10.582,264.55,25
62,2015,6,3.85,5.81785714285714,81.45,14
62,2015,7,4.45,8.41363636363636,92.55,11
62,2015,8,3.35,5.26944444444444,94.85,18
62,2015,9,3.25,3.7547619047619,78.85,21
62,2015,10,3.35,7.19772727272727,158.35,22
62,2015,11,3.25,7.10333333333333,106.55,15
62,2015,12,3.25,5.88933333333333,88.34,15
63,2015,1,3.25,5.85161290322581,181.4,31
63,2015,2,3.25,8.72564102564103,340.3,39
63,2015,3,3.25,9.14395833333333,438.91,48
63,2015,4,3.25,7.38064516129032,228.8,31
63,2015,5,3.25,7.22708333333333,173.45,24
63,2015,6,3.25,6.10576923076923,317.5,52
63,2015,7,3.25,7.07413793103448,205.15,29
63,2015,8,4.85,12.4063043478261,570.69,46
63,2015,9,4.35,10.3621428571429,290.14,28
63,2015,10,4.45,11.4832,287.08,25
63,2015,11,4.45,9.65,202.65,21
63,2015,12,5.65,10.2848148148148,277.69,27
64,2015,1,6.45,8.386375,1341.82,160
64,2015,2,7.35,9.89051948051948,1523.14,154
64,2015,3,7.05,9.50621118012422,1530.5,161
64,2015,4,7.05,9.94733624454149,2277.94,229
64,2015,5,7.05,9.38362068965517,2177,232
64,2015,6,7.05,11.7988333333333,2123.79,180
64,2015,7,7.25,10.8810191082803,1708.32,157
64,2015,8,7.05,9.14856502242153,2040.13,223
64,2015,9,7.05,8.68640677966102,2562.49,295
64,2015,10,6.95,8.67090395480226,3069.5,354
64,2015,11,7.25,9.13623076923077,2375.42,260
64,2015,12,7.65,11.8744588744589,2743,231
65,2015,1,3.25,11.6111428571429,406.39,35
65,2015,2,3.25,5.65576923076923,147.05,26
65,2015,3,4.25,7.09,283.6,40
65,2015,4,3.65,7.99588235294118,271.86,34
65,2015,5,6.05,11.1351724137931,322.92,29
65,2015,6,3.25,5.566,139.15,25
65,2015,7,3.25,8.65,155.7,18
65,2015,8,3.25,7.68333333333333,138.3,18
65,2015,9,6.65,13.947380952381,585.79,42
65,2015,10,3.45,10.3721739130435,238.56,23
65,2015,11,3.25,6.13235294117647,104.25,17
65,2015,12,3.25,5.80555555555556,104.5,18
66,2015,1,6.25,10.2896385542169,854.04,83
66,2015,2,7.25,11.0808695652174,764.58,69
66,2015,3,7.25,10.8373015873016,682.75,63
66,2015,4,6.65,11.1184931506849,811.65,73
66,2015,5,9.85,12.1152173913043,1950.55,161
66,2015,6,9.85,14.0330476190476,1473.47,105
66,2015,7,4.85,12.4222222222222,559,45
66,2015,8,6.85,14.3994594594595,532.78,37
66,2015,9,4.65,12.9326829268293,530.24,41
66,2015,10,4.15,7.93363636363636,349.08,44
66,2015,11,12.85,18.0094230769231,936.49,52
66,2015,12,6.65,12.2570731707317,502.54,41
67,2015,1,8.825,13.2223684210526,502.45,38
67,2015,2,4.05,11.4008333333333,684.05,60
67,2015,3,8.55,11.8696739130435,1092.01,92
67,2015,4,16.65,16.491875,791.61,48
67,2015,5,14.85,14.9317948717949,582.34,39
67,2015,6,20.52,16.0070588235294,544.24,34
67,2015,7,10.25,13.2912280701754,757.6,57
67,2015,8,4.05,11.8777777777778,534.5,45
67,2015,9,4.25,12.0753658536585,495.09,41
67,2015,10,4.65,11.3741666666667,545.96,48
67,2015,11,4.25,8.92975,357.19,40
67,2015,12,4.45,13.8251282051282,539.18,39
68,2015,1,3.25,5.778125,277.35,48
68,2015,2,3.25,7.17397959183673,703.05,98
68,2015,3,3.75,8.93597222222222,643.39,72
68,2015,4,4.84,11.4733333333333,447.46,39
68,2015,5,3.65,8.65,536.3,62
68,2015,6,3.25,6.92545454545454,228.54,33
68,2015,7,3.25,7.86473684210526,448.29,57
68,2015,8,3.45,8.46926829268293,347.24,41
68,2015,9,6.05,12.0509433962264,638.7,53
68,2015,10,4.6,9.50323529411765,646.22,68
68,2015,11,4.745,10.0251315789474,761.91,76
68,2015,12,4.25,11.9411475409836,728.41,61
69,2015,1,4.45,7.68052173913043,883.26,115
69,2015,2,3.85,10.4192810457516,1594.15,153
69,2015,3,5.25,8.09132743362832,914.32,113
69,2015,4,5.85,8.4590756302521,1006.63,119
69,2015,5,5.65,9.4218085106383,885.65,94
69,2015,6,4.45,8.37816091954023,728.9,87
69,2015,7,6.05,7.85704081632653,769.99,98
69,2015,8,3.65,7.86736842105263,597.92,76
69,2015,9,3.45,6.60287671232877,482.01,73
69,2015,10,4.05,7.24323232323232,717.08,99
69,2015,11,4.45,7.89929577464789,560.85,71
69,2015,12,4.75,10.1512820512821,791.8,78
70,2015,1,7.25,18.1095808383234,3024.3,167
70,2015,2,5.05,10.45,668.8,64
70,2015,3,3.45,6.39479166666667,306.95,48
70,2015,4,3.85,8.67482142857143,485.79,56
70,2015,5,3.45,5.27606557377049,321.84,61
70,2015,6,3.65,7.87133333333333,590.35,75
70,2015,7,3.25,6.07978723404255,285.75,47
70,2015,8,3.25,4.10818181818182,225.95,55
70,2015,9,3.25,3.38571428571429,94.8,28
70,2015,10,3.25,7.115,284.6,40
70,2015,11,3.25,5.59666666666667,167.9,30
70,2015,12,3.25,8.38793103448276,243.25,29
71,2015,1,3.45,10.2508474576271,604.8,59
71,2015,2,10.05,13.2797413793103,1540.45,116
71,2015,3,5.65,11.9543859649123,681.4,57
71,2015,4,8.65,16.0086956521739,736.4,46
71,2015,5,10.45,14.4581818181818,795.2,55
71,2015,6,22.45,18.9614285714286,663.65,35
71,2015,7,15.65,15.6383870967742,969.58,62
71,2015,8,4.75,12.375,495,40
71,2015,9,3.65,8.68529411764706,442.95,51
71,2015,10,5.29,12.3726229508197,754.73,61
71,2015,11,16.65,16.090652173913,740.17,46
71,2015,12,15.05,15.14375,484.6,32
72,2015,1,3.35,3.78333333333333,45.4,12
72,2015,2,5.125,13.575,162.9,12
72,2015,3,3.65,8.475,135.6,16
72,2015,4,3.45,16.565,165.65,10
72,2015,5,3.25,10.3785714285714,145.3,14
72,2015,6,6.65,14.9788235294118,254.64,17
72,2015,7,3.45,7.35333333333333,110.3,15
72,2015,8,4.35,12.4783333333333,149.74,12
72,2015,9,3.85,7.89,78.9,10
72,2015,10,3.25,10.2,81.6,8
72,2015,11,4.25,6.85384615384615,89.1,13
72,2015,12,3.25,5.178125,82.85,16
73,2015,1,3.25,4.164,104.1,25
73,2015,2,3.25,7.45,230.95,31
73,2015,3,5.45,10.24,256,25
73,2015,4,5.65,18.0613636363636,397.35,22
73,2015,5,22.35,17.01,170.1,10
73,2015,6,3.25,7.5625,121,16
73,2015,7,3.55,12.946875,207.15,16
73,2015,8,5.65,8.04103448275862,233.19,29
73,2015,9,3.65,11.3714285714286,238.8,21
73,2015,10,5.45,16.96,186.56,11
73,2015,11,3.65,6.75142857142857,141.78,21
73,2015,12,3.25,13.5975,271.95,20
74,2015,1,3.25,9.25,101.75,11
74,2015,2,3.25,10.25,30.75,3
74,2015,3,3.25,3.25,9.75,3
74,2015,4,3.25,3.25,6.5,2
74,2015,5,3.25,3.25,6.5,2
74,2015,6,3.25,3.65,10.95,3
74,2015,7,16.35,16.65,66.6,4
74,2015,8,46.25,41.5833333333333,249.5,6
74,2015,9,16.35,16.35,32.7,2
74,2015,10,12.65,20,80,4
74,2015,11,13.05,19.2053846153846,249.67,13
74,2015,12,3.25,12.65,63.25,5
75,2015,1,4.35,4.53,45.3,10
75,2015,2,3.45,7.00384615384615,91.05,13
75,2015,3,3.25,7.07666666666667,106.15,15
75,2015,4,3.25,10.3323529411765,175.65,17
75,2015,5,3.25,11.2321428571429,157.25,14
75,2015,6,3.25,8.28333333333333,99.4,12
75,2015,7,3.25,6.11666666666667,55.05,9
75,2015,8,3.45,8.45,67.6,8
75,2015,9,3.85,15.225,243.6,16
75,2015,10,3.85,12.8033333333333,192.05,15
75,2015,11,6.05,19.05,133.35,7
75,2015,12,3.25,4.75,28.5,6
76,2015,1,4.25,15.0357439000198,151590.37,10082
76,2015,2,4.45,14.7284704912967,142998.72,9709
76,2015,3,4.45,15.2880519480519,187171.62,12243
76,2015,4,4.05,13.9982801964538,168161.34,12013
76,2015,5,4.05,13.4955392755393,165792.7,12285
76,2015,6,4.05,13.1878207788063,165269.77,12532
76,2015,7,3.85,12.0532482578397,138371.29,11480
76,2015,8,4.05,12.6952493356261,162423.02,12794
76,2015,9,4.45,13.2375876354366,166158.2,12552
76,2015,10,4.25,13.5120009030025,179560.98,13289
76,2015,11,4.45,12.9038391919192,159685.01,12375
76,2015,12,4.45,12.892081300813,118929.45,9225
77,2015,1,5.05,6.01423754152824,36205.71,6020
77,2015,2,5.05,6.43063293172691,40030.69,6225
77,2015,3,5.05,6.312419176786,40027.05,6341
77,2015,4,5.05,6.4994698261166,38125.89,5866
77,2015,5,5.05,6.44972045120157,39452.94,6117
77,2015,6,5.05,6.42243256826939,38335.5,5969
77,2015,7,5.25,7.19696959459459,42606.06,5920
77,2015,8,5.25,7.24803236357377,42103.82,5809
77,2015,9,5.25,7.24392843831532,38870.92,5366
77,2015,10,5.25,7.2863143483023,39914.43,5478
77,2015,11,5.25,7.73375466766243,41421.99,5356
77,2015,12,5.25,6.81373640552995,36964.52,5425
1,2016,1,5.5,7.34450605778192,15761.31,2146
1,2016,2,5.5,7.9489498189343,15365.32,1933
1,2016,3,5.75,9.31728640991589,21047.75,2259
1,2016,4,5.75,9.23395056179775,20545.54,2225
1,2016,5,6,8.84807053941909,17059.08,1928
1,2016,6,5.5,8.6603196099675,15986.95,1846
