community,year,week,median,mean,sum,count
12,2013,13,3.25,3.781707317,155.05,41
12,2013,14,3.25,3.881627907,166.91,43
12,2013,15,3.25,5.280208333,253.45,48
12,2013,16,3.25,4.10537037,221.69,54
12,2013,17,3.75,8.893278689,542.49,61
12,2013,18,3.25,3.580217391,164.69,46
12,2013,19,3.65,6.944878049,284.74,41
12,2013,20,3.65,6.846296296,184.85,27
12,2013,21,5.05,7.990740741,431.5,54
12,2013,22,3.55,7.87375,251.96,32
12,2013,23,5.05,7.763770492,473.59,61
12,2013,24,3.25,5.628888889,253.3,45
12,2013,25,3.35,5.578571429,234.3,42
12,2013,26,4.15,6.95875,278.35,40
12,2013,27,3.45,26.4228125,845.53,32
12,2013,28,3.25,4.203488372,180.75,43
12,2013,29,3.25,5.267073171,215.95,41
12,2013,30,3.25,4.415116279,189.85,43
12,2013,31,3.25,4.386363636,193,44
12,2013,32,3.25,3.880769231,151.35,39
12,2013,33,3.25,4.467352941,151.89,34
12,2013,34,3.25,5.059756098,207.45,41
12,2013,35,3.25,6.481212121,213.88,33
12,2013,36,3.25,5.48255814,235.75,43
12,2013,37,3.25,6.83030303,225.4,33
12,2013,38,3.25,6.136486486,227.05,37
12,2013,39,3.25,8.665277778,311.95,36
12,2013,40,3.25,6.847857143,287.61,42
12,2013,41,3.25,5.983829787,281.24,47
12,2013,42,3.25,5.82,232.8,40
12,2013,43,3.25,5.547560976,227.45,41
12,2013,44,3.25,3.855555556,138.8,36
12,2013,45,3.25,24.866875,795.74,32
12,2013,46,3.25,5.7185,228.74,40
12,2013,47,3.25,4.844,193.76,40
12,2013,48,3.25,6.525675676,241.45,37
12,2013,49,3.25,6.795945946,251.45,37
12,2013,50,3.25,15.52125,496.68,32
12,2013,51,3.25,5.316428571,297.72,56
12,2013,52,3.25,4.671153846,121.45,26
13,2013,1,3.25,10.25435644,1035.69,101
13,2013,2,3.25,4.538888889,490.2,108
13,2013,3,3.25,4.883913043,561.65,115
13,2013,4,3.25,5.1875,498,96
13,2013,5,3.25,4.109883721,353.45,86
13,2013,6,3.25,5.235051546,507.8,97
13,2013,7,3.25,4.431067961,456.4,103
13,2013,8,3.25,9.52129771,1247.29,131
13,2013,9,3.25,5.327234043,751.14,141
13,2013,10,3.25,4.780820896,640.63,134
13,2013,11,3.25,20.05669421,2426.86,121
13,2013,12,3.25,4.666095238,489.94,105
13,2013,13,3.25,4.182954545,368.1,88
13,2013,14,3.25,5.964065934,542.73,91
13,2013,15,3.25,4.644615385,483.04,104
13,2013,16,3.25,6.224405594,890.09,143
13,2013,17,3.25,8.932903226,1107.68,124
13,2013,18,3.25,24.22795918,2374.34,98
13,2013,19,3.25,5.799487179,678.54,117
13,2013,20,3.25,5.066153846,526.88,104
13,2013,21,3.25,6.326592593,854.09,135
13,2013,22,3.25,4.818174603,607.09,126
13,2013,23,3.25,4.65261194,623.45,134
13,2013,24,3.25,9.084015152,1199.09,132
13,2013,25,3.25,10.26503497,1467.9,143
13,2013,26,3.25,4.083818182,673.83,165
13,2013,27,3.25,6.92752809,616.55,89
13,2013,28,3.25,4.468859649,509.45,114
13,2013,29,3.25,4.034210526,459.9,114
13,2013,30,3.25,4.89496,611.87,125
13,2013,31,3.25,3.874074074,418.4,108
13,2013,32,3.25,4.60483871,428.25,93
13,2013,33,3.25,4.662037037,503.5,108
13,2013,34,3.25,6.126777778,551.41,90
13,2013,35,3.25,4.8852,610.65,125
13,2013,36,3.25,4.835752212,546.44,113
13,2013,37,3.25,3.694671053,561.59,152
13,2013,38,3.25,5.593700787,710.4,127
13,2013,39,3.25,4.491121495,480.55,107
13,2013,40,3.25,4.148409091,547.59,132
13,2013,41,3.25,3.743333333,393.05,105
13,2013,42,3.25,5.471324503,826.17,151
13,2013,43,3.25,6.601056911,811.93,123
13,2013,44,3.25,4.740983607,578.4,122
13,2013,45,3.25,4.829833333,579.58,120
13,2013,46,3.25,4.8936,611.7,125
13,2013,47,3.25,6.786728395,1099.45,162
13,2013,48,3.25,4.87,438.3,90
13,2013,49,3.25,4.744142857,664.18,140
13,2013,50,3.25,4.7216,590.2,125
13,2013,51,3.25,5.856725146,1001.5,171
13,2013,52,3.25,4.343298969,421.3,97
14,2013,1,4.45,5.8242,1456.05,250
14,2013,2,4.45,9.775125,1564.02,160
14,2013,3,4.35,5.893020833,1131.46,192
14,2013,4,4.25,5.345288889,1202.69,225
14,2013,5,4.25,5.970572917,1146.35,192
14,2013,6,4.84,6.184810811,1144.19,185
14,2013,7,4.745,6.27195,1254.39,200
14,2013,8,4.84,9.799181034,2273.41,232
14,2013,9,4.25,7.133482143,1597.9,224
14,2013,10,4.05,8.275970149,1663.47,201
14,2013,11,4.45,9.453688525,2306.7,244
14,2013,12,4.45,5.988402062,1161.75,194
14,2013,13,4.45,5.736591928,1279.26,223
14,2013,14,4.45,8.431642512,1745.35,207
14,2013,15,4.25,5.780881057,1312.26,227
14,2013,16,4.25,5.96775,1193.55,200
14,2013,17,4.45,14.66467742,2727.63,186
14,2013,18,4.65,6.427020408,1574.62,245
14,2013,19,4.25,5.891601942,1213.67,206
14,2013,20,4.25,6.900869565,1428.48,207
14,2013,21,4.05,11.01468182,2423.23,220
14,2013,22,4.45,6.818202247,1213.64,178
14,2013,23,4.25,5.684690722,1102.83,194
14,2013,24,3.45,4.99075,998.15,200
14,2013,25,3.85,6.022,1204.4,200
14,2013,26,4.45,5.943316583,1182.72,199
14,2013,27,4.45,6.500310881,1254.56,193
14,2013,28,4.45,5.847794118,1192.95,204
14,2013,29,4.45,6.360829268,1303.97,205
14,2013,30,4.05,6.487066667,1459.59,225
14,2013,31,4.25,7.505752212,1696.3,226
14,2013,32,4.05,6.227068063,1189.37,191
14,2013,33,4.05,5.432181818,1195.08,220
14,2013,34,4.25,5.589068627,1140.17,204
14,2013,35,4.25,6.15059322,1451.54,236
14,2013,36,4.15,5.9039,1180.78,200
14,2013,37,4.05,5.499205607,1176.83,214
14,2013,38,4.45,6.929437229,1600.7,231
14,2013,39,4.05,5.410757576,1071.33,198
14,2013,40,3.65,5.924975369,1202.77,203
14,2013,41,4.05,8.096330275,1765,218
14,2013,42,4.05,5.9308867,1203.97,203
14,2013,43,4.25,5.774575646,1564.91,271
14,2013,44,4.25,5.878273092,1463.69,249
14,2013,45,3.65,5.936984127,1496.12,252
14,2013,46,3.75,5.999672897,1283.93,214
14,2013,47,4.65,7.389379562,2024.69,274
14,2013,48,3.85,6.476007605,1703.19,263
14,2013,49,3.45,5.643230769,1467.24,260
14,2013,50,4.45,9.227382813,2362.21,256
14,2013,51,4.45,6.181480263,1879.17,304
14,2013,52,4.25,5.346802974,1438.29,269
15,2013,1,3.25,4.989865772,743.49,149
15,2013,2,3.25,4.655686275,474.88,102
15,2013,3,3.25,5.76,627.84,109
15,2013,4,3.25,6.416083916,917.5,143
15,2013,5,3.25,5.484580645,850.11,155
15,2013,6,4.25,6.209411765,1055.6,170
15,2013,7,3.25,5.12375,778.81,152
15,2013,8,3.25,6.226621622,921.54,148
15,2013,9,3.25,6.277876106,709.4,113
15,2013,10,3.25,5.143717949,802.42,156
15,2013,11,3.55,6.760421687,1122.23,166
15,2013,12,3.25,5.277792208,812.78,154
15,2013,13,3.25,4.379056604,464.18,106
15,2013,14,3.25,6.923875,553.91,80
15,2013,15,3.25,5.78557377,705.84,122
15,2013,16,3.25,10.79766467,1803.21,167
15,2013,17,3.25,5.886967213,718.21,122
15,2013,18,3.25,5.149318182,906.28,176
15,2013,19,3.45,7.267166667,872.06,120
15,2013,20,3.25,6.276730769,652.78,104
15,2013,21,3.25,5.419861111,780.46,144
15,2013,22,3.45,6.888034682,1191.63,173
15,2013,23,3.25,10.13415254,1195.83,118
15,2013,24,3.25,4.42981982,491.71,111
15,2013,25,3.25,6.836261682,731.48,107
15,2013,26,3.25,4.26786802,840.77,197
15,2013,27,3.25,4.579700599,764.81,167
15,2013,28,3.25,5.723017751,967.19,169
15,2013,29,3.25,4.406148649,652.11,148
15,2013,30,3.25,4.45408284,752.74,169
15,2013,31,3.25,5.058988095,849.91,168
15,2013,32,3.25,5.106740741,689.41,135
15,2013,33,3.25,4.439783784,821.36,185
15,2013,34,3.25,6.726554054,995.53,148
15,2013,35,3.25,4.842044199,876.41,181
15,2013,36,3.25,5.322142857,596.08,112
15,2013,37,3.45,8.343544304,1318.28,158
15,2013,38,3.25,4.858671329,694.79,143
15,2013,39,3.45,6.670493827,1080.62,162
15,2013,40,3.25,6.488191489,1219.78,188
15,2013,41,3.25,5.257518797,699.25,133
15,2013,42,3.25,4.688255814,806.38,172
15,2013,43,3.25,8.235723684,1251.83,152
15,2013,44,3.25,9.96796875,1913.85,192
15,2013,45,3.25,4.919240506,777.24,158
15,2013,46,3.25,5.945808824,808.63,136
15,2013,47,3.25,4.781828571,836.82,175
15,2013,48,3.25,6.321793103,916.66,145
15,2013,49,3.25,8.385789474,1115.31,133
15,2013,50,3.25,6.827789474,1297.28,190
15,2013,51,3.45,6.81190184,1110.34,163
15,2013,52,3.25,4.985086207,578.27,116
16,2013,1,3.25,10.41138796,6226.01,598
16,2013,2,3.25,5.503512397,2663.7,484
16,2013,3,3.25,4.54859745,2497.18,549
16,2013,4,3.25,5.655637795,3591.33,635
16,2013,5,3.25,5.82311943,3266.77,561
16,2013,6,3.45,5.684101124,3035.31,534
16,2013,7,3.25,5.33431694,2928.54,549
16,2013,8,3.45,5.502413793,3510.54,638
16,2013,9,3.45,7.398370968,4586.99,620
16,2013,10,3.25,6.047344029,3392.56,561
16,2013,11,3.25,5.623275109,3863.19,687
16,2013,12,3.25,6.694804064,4612.72,689
16,2013,13,3.25,5.423670886,2999.29,553
16,2013,14,3.25,5.155941807,3366.83,653
16,2013,15,3.25,5.451528497,4208.58,772
16,2013,16,3.45,5.631228346,3575.83,635
16,2013,17,3.25,6.874518389,3925.35,571
16,2013,18,3.25,6.490103093,4406.78,679
16,2013,19,3.25,7.651168224,4912.05,642
16,2013,20,3.25,6.944131098,4555.35,656
16,2013,21,3.65,6.161602113,3499.79,568
16,2013,22,3.25,5.760152207,3784.42,657
16,2013,23,3.25,5.639415482,3569.75,633
16,2013,24,3.25,5.358482871,3284.75,613
16,2013,25,3.25,5.619197432,3500.76,623
16,2013,26,3.25,5.114251412,3620.89,708
16,2013,27,3.25,5.514608844,3242.59,588
16,2013,28,3.25,5.13441958,3671.11,715
16,2013,29,3.45,5.514467153,3777.41,685
16,2013,30,3.25,8.544216301,5451.21,638
16,2013,31,3.25,5.568973607,3798.04,682
16,2013,32,3.25,5.770198198,3202.46,555
16,2013,33,3.25,5.695360983,3707.68,651
16,2013,34,3.25,5.182241379,3005.7,580
16,2013,35,3.25,5.410792453,2867.72,530
16,2013,36,3.25,5.313211009,2895.7,545
16,2013,37,3.45,5.885761047,3596.2,611
16,2013,38,3.25,5.103594771,3123.4,612
16,2013,39,3.25,5.796230469,2967.67,512
16,2013,40,3.25,5.166210351,3094.56,599
16,2013,41,3.25,5.608846154,3499.92,624
16,2013,42,3.25,5.057208872,2735.95,541
16,2013,43,3.25,6.747486413,4966.15,736
16,2013,44,3.25,5.122648475,3191.41,623
16,2013,45,3.25,5.970993691,3785.61,634
16,2013,46,3.25,4.987614138,3386.59,679
16,2013,47,3.25,5.003597122,3477.5,695
16,2013,48,3.25,6.25682968,3710.3,593
16,2013,49,3.25,5.084165316,3136.93,617
16,2013,50,3.25,6.449046921,4398.25,682
16,2013,51,3.25,5.4490625,4010.51,736
16,2013,52,3.25,5.731428571,2688.04,469
17,2013,1,3.65,5.193939394,171.4,33
17,2013,2,3.25,4.68,70.2,15
17,2013,3,4.45,7.044324324,260.64,37
17,2013,4,3.25,7.305,189.93,26
17,2013,5,3.25,9.639285714,269.9,28
17,2013,6,3.25,6.032758621,174.95,29
17,2013,7,3.25,5.660909091,124.54,22
17,2013,8,3.05,3.304516129,102.44,31
17,2013,9,3.25,7.4,118.4,16
17,2013,10,3.25,7.750384615,201.51,26
17,2013,11,3.25,8.47173913,194.85,23
17,2013,12,3.85,7.168571429,150.54,21
17,2013,13,2.45,3.773333333,56.6,15
17,2013,14,3.25,6.785714286,142.5,21
17,2013,15,3.25,7.241428571,253.45,35
17,2013,16,3.25,7.583333333,159.25,21
17,2013,17,2.55,7.489583333,179.75,24
17,2013,18,3.25,8.218181818,271.2,33
17,2013,19,3.25,5.328571429,149.2,28
17,2013,20,3.25,5.117857143,71.65,14
17,2013,21,3.45,7.16,143.2,20
17,2013,22,3.25,8.46,211.5,25
17,2013,23,2.65,3.611290323,111.95,31
17,2013,24,3.25,4.334615385,112.7,26
17,2013,25,3.25,4.815625,77.05,16
17,2013,26,3.25,7.280434783,167.45,23
17,2013,27,3.25,3.20483871,99.35,31
17,2013,28,3.35,5.327941176,181.15,34
17,2013,29,3.25,6.522916667,156.55,24
17,2013,30,3.25,5.623076923,146.2,26
17,2013,31,2.45,2.95,59,20
17,2013,32,3.25,5.998076923,155.95,26
17,2013,33,2.55,4.97125,119.31,24
17,2013,34,3.25,4.377272727,96.3,22
17,2013,35,3.25,3.913157895,74.35,19
17,2013,36,4.05,5.45,92.65,17
17,2013,37,3.45,7.1624,179.06,25
17,2013,38,5.65,12.8,243.2,19
17,2013,39,3.25,9.756666667,146.35,15
17,2013,40,4.45,11.315625,181.05,16
17,2013,41,5.345,9.999375,159.99,16
17,2013,42,3.25,10.81956522,248.85,23
17,2013,43,4.45,9.375,150,16
17,2013,44,4.05,8.013333333,120.2,15
17,2013,45,4.05,7.303703704,197.2,27
17,2013,46,3.25,6.166666667,148,24
17,2013,47,3.45,7.523684211,142.95,19
17,2013,48,3.25,6.362,159.05,25
17,2013,49,3.25,5.8,92.8,16
17,2013,50,3.25,6.218333333,186.55,30
17,2013,51,5.045,15.435,216.09,14
17,2013,52,4.65,6.720588235,114.25,17
18,2013,1,2.85,4.55,45.5,10
18,2013,2,2.45,3.316666667,19.9,6
18,2013,3,2.95,4.145,41.45,10
18,2013,4,2.25,2.65,26.5,10
18,2013,5,5.25,6.16875,49.35,8
18,2013,6,3.45,11.08363636,121.92,11
18,2013,7,2.25,2.964285714,20.75,7
18,2013,8,11.5,24.31666667,145.9,6
18,2013,9,2.95,10.325,82.6,8
18,2013,10,3.45,9.922727273,109.15,11
18,2013,11,4.15,14.24583333,170.95,12
18,2013,12,3.25,14.89444444,134.05,9
18,2013,13,2.85,10.87,108.7,10
18,2013,14,2.45,4.85,43.65,9
18,2013,15,6.65,15.57777778,140.2,9
18,2013,16,2.65,8.422727273,92.65,11
18,2013,17,3.45,16.32272727,179.55,11
18,2013,18,2.75,3.133333333,37.6,12
18,2013,19,2.45,18.51666667,111.1,6
18,2013,20,2.25,2.25,2.25,1
18,2013,21,2.85,19.8,79.2,4
18,2013,22,3.25,7.918181818,87.1,11
18,2013,23,2.95,8.485,84.85,10
18,2013,24,2.45,3.43,34.3,10
18,2013,25,2.45,7.518571429,105.26,14
18,2013,26,3.25,14.93733333,224.06,15
18,2013,27,5.65,25.70285714,179.92,7
18,2013,28,2.35,5.25,63,12
18,2013,29,2.35,3.116666667,37.4,12
18,2013,30,2.35,2.483333333,14.9,6
18,2013,31,2.95,13.15,105.2,8
18,2013,32,3.95,10.084375,161.35,16
18,2013,33,4.05,5.722727273,62.95,11
18,2013,34,3.65,7.3675,88.41,12
18,2013,35,3.25,5.728571429,40.1,7
18,2013,36,3.25,19.81,99.05,5
18,2013,37,5.85,5.85,5.85,1
18,2013,38,3.45,16.39285714,114.75,7
18,2013,39,3.25,16.69,83.45,5
18,2013,40,8.05,20.76,103.8,5
18,2013,41,5.65,4.964285714,34.75,7
18,2013,42,48.825,48.825,97.65,2
18,2013,43,3.25,6.53,32.65,5
18,2013,44,4.125,7.625,30.5,4
18,2013,45,20,17.36666667,52.1,3
18,2013,46,7.45,8.5375,34.15,4
18,2013,47,3.25,7.59,37.95,5
18,2013,48,3.25,4.04,40.4,10
18,2013,49,12.85,19.38888889,174.5,9
18,2013,50,5.75,12.175,73.05,6
18,2013,51,4.55,5.983333333,35.9,6
18,2013,52,6.45,6.85,34.25,5
19,2013,1,3.45,4.980487805,204.2,41
19,2013,2,4.25,8.824137931,255.9,29
19,2013,3,4.85,7.893181818,173.65,22
19,2013,4,3.65,5.964583333,143.15,24
19,2013,5,3.45,7.187037037,194.05,27
19,2013,6,3.45,5.164285714,180.75,35
19,2013,7,3.25,4.861764706,165.3,34
19,2013,8,5.25,8.65,302.75,35
19,2013,9,3.25,8.815517241,255.65,29
19,2013,10,4.85,9.07027027,335.6,37
19,2013,11,5.45,84.28038462,2191.29,26
19,2013,12,4.85,12.17380952,255.65,21
19,2013,13,3.25,7.908064516,245.15,31
19,2013,14,4.55,7.177272727,157.9,22
19,2013,15,3.25,7.73,193.25,25
19,2013,16,4.35,7.855357143,219.95,28
19,2013,17,5.05,9.305172414,269.85,29
19,2013,18,3.85,12.46805556,448.85,36
19,2013,19,4.45,8.882,222.05,25
19,2013,20,5.65,10.03369565,461.55,46
19,2013,21,3.25,8.239705882,280.15,34
19,2013,22,4.15,7.467592593,403.25,54
19,2013,23,4.45,8.785609756,360.21,41
19,2013,24,3.25,6.2671875,200.55,32
19,2013,25,3.25,4.811290323,149.15,31
19,2013,26,3.25,6.470588235,220,34
19,2013,27,3.25,5.710714286,239.85,42
19,2013,28,3.25,9.036333333,271.09,30
19,2013,29,3.25,4.075641026,158.95,39
19,2013,30,3.25,5.983333333,107.7,18
19,2013,31,3.25,6.615789474,251.4,38
19,2013,32,3.25,5.240909091,115.3,22
19,2013,33,3.25,9.2353125,295.53,32
19,2013,34,3.25,7.1125,284.5,40
19,2013,35,3.25,8.159722222,293.75,36
19,2013,36,3.35,8.440909091,371.4,44
19,2013,37,3.25,6.35106383,298.5,47
19,2013,38,3.45,5.741428571,200.95,35
19,2013,39,3.25,6.613333333,218.24,33
19,2013,40,3.25,5.372413793,155.8,29
19,2013,41,5.65,8.328947368,158.25,19
19,2013,42,4.45,8.157575758,269.2,33
19,2013,43,5.15,8.769166667,315.69,36
19,2013,44,4.25,6.651351351,246.1,37
19,2013,45,4.25,5.340285714,186.91,35
19,2013,46,3.25,6.431395349,276.55,43
19,2013,47,3.45,5.315555556,191.36,36
19,2013,48,3.25,7.436206897,215.65,29
19,2013,49,3.45,13.32918919,493.18,37
19,2013,50,3.75,7.4775,299.1,40
19,2013,51,3.25,6.374736842,242.24,38
19,2013,52,5.95,12.32608696,567,46
20,2013,1,3.25,4.512941176,76.72,17
20,2013,2,3.45,5.078571429,35.55,7
20,2013,3,3.25,8.395454545,92.35,11
20,2013,4,11.35,14.3,57.2,4
20,2013,5,3.25,5.738888889,51.65,9
20,2013,6,3.25,3.55,21.3,6
20,2013,7,3.25,6.2,49.6,8
20,2013,8,3.25,4.827777778,43.45,9
20,2013,9,5.85,7.511538462,97.65,13
20,2013,10,4.85,10.37777778,93.4,9
20,2013,11,5.05,7.771481481,209.83,27
20,2013,12,6.65,41.18333333,494.2,12
20,2013,13,3.25,7.835714286,109.7,14
20,2013,14,3.25,5.18,103.6,20
20,2013,15,3.65,10.24916667,122.99,12
20,2013,16,3.25,8.216666667,98.6,12
20,2013,17,3.25,3.25,16.25,5
20,2013,18,5.65,8.45,67.6,8
20,2013,19,3.25,4.37,43.7,10
20,2013,20,5.05,9.17,137.55,15
20,2013,21,3.45,4.61,23.05,5
20,2013,22,3.25,4.787142857,33.51,7
20,2013,23,3.45,3.535714286,24.75,7
20,2013,24,3.25,6.385,63.85,10
20,2013,25,3.25,3.8,30.4,8
20,2013,26,3.25,5.33,53.3,10
20,2013,27,3.45,10.45,52.25,5
20,2013,28,3.25,6.725,53.8,8
20,2013,29,3.25,3.359090909,36.95,11
20,2013,30,3.25,3.25,9.75,3
20,2013,31,3.25,3.65,32.85,9
20,2013,32,3.25,5.504545455,60.55,11
20,2013,33,3.25,4.612727273,50.74,11
20,2013,34,3.85,3.983333333,11.95,3
20,2013,35,3.25,4.668181818,51.35,11
20,2013,36,3.25,3.294444444,29.65,9
20,2013,37,3.25,3.29,32.9,10
20,2013,38,3.25,4.183333333,37.65,9
20,2013,39,3.65,7.294444444,65.65,9
20,2013,40,4.25,8.2,32.8,4
20,2013,41,3.25,5.5,44,8
20,2013,42,3.45,9.27,92.7,10
20,2013,43,3.25,3.7,14.8,4
20,2013,44,3.25,3.922727273,43.15,11
20,2013,45,3.25,8.316666667,74.85,9
20,2013,46,3.25,4.907142857,34.35,7
20,2013,47,3.25,6.280769231,81.65,13
20,2013,48,3.25,6.09,152.25,25
20,2013,49,3.25,4.708461538,61.21,13
20,2013,50,3.25,5.35,74.9,14
20,2013,51,3.25,6.014705882,102.25,17
20,2013,52,3.25,5.6125,112.25,20
21,2013,1,3.25,5.93740413,2012.78,339
21,2013,2,4.25,6.839850746,916.54,134
21,2013,3,3.45,5.918022599,1047.49,177
21,2013,4,3.85,7.809653179,1351.07,173
21,2013,5,4.05,47.04546875,9032.73,192
21,2013,6,4.45,5.646624204,886.52,157
21,2013,7,4.65,6.320251256,1257.73,199
21,2013,8,4.25,12.30052632,2570.81,209
21,2013,9,4.15,7.099761905,1192.76,168
21,2013,10,3.45,6.020513595,1992.79,331
21,2013,11,3.25,4.674945946,1729.73,370
21,2013,12,3.25,5.527601246,1774.36,321
21,2013,13,3.25,4.908645161,1521.68,310
21,2013,14,3.25,5.016596306,1901.29,379
21,2013,15,3.25,5.804535519,2124.46,366
21,2013,16,3.45,5.193870968,2093.13,403
21,2013,17,3.25,14.24541667,4786.46,336
21,2013,18,3.25,4.812015113,1910.37,397
21,2013,19,3.25,4.643275862,1885.17,406
21,2013,20,3.25,4.693017751,2379.36,507
21,2013,21,3.25,4.947297872,2325.23,470
21,2013,22,3.25,5.075220126,2420.88,477
21,2013,23,3.25,4.78006383,2246.63,470
21,2013,24,3.25,4.911020408,2165.76,441
21,2013,25,3.25,4.344092742,2154.67,496
21,2013,26,3.25,4.482045827,2738.53,611
21,2013,27,3.45,4.998826816,1789.58,358
21,2013,28,3.25,4.465438972,2085.36,467
21,2013,29,3.25,4.474140271,1977.57,442
21,2013,30,3.25,4.530720721,2011.64,444
21,2013,31,3.25,4.466523438,2286.86,512
21,2013,32,3.25,4.283738739,1901.98,444
21,2013,33,3.25,4.221828442,1870.27,443
21,2013,34,3.25,4.707039801,1892.23,402
21,2013,35,3.25,4.406718062,2000.65,454
21,2013,36,3.25,4.582681818,2016.38,440
21,2013,37,3.25,4.556357309,1963.79,431
21,2013,38,3.25,4.378313817,1869.54,427
21,2013,39,3.25,4.667767654,2049.15,439
21,2013,40,3.25,4.23034188,1979.8,468
21,2013,41,3.25,4.487505721,1961.04,437
21,2013,42,3.25,4.787083333,2182.91,456
21,2013,43,3.25,4.487290076,2351.34,524
21,2013,44,3.25,4.798974359,2620.24,546
21,2013,45,3.25,4.553784787,2454.49,539
21,2013,46,3.25,5.680649087,2800.56,493
21,2013,47,3.25,4.202031558,2130.43,507
21,2013,48,3.45,4.74587156,1551.9,327
21,2013,49,3.25,4.408978389,2244.17,509
21,2013,50,3.25,4.895403377,2609.25,533
21,2013,51,3.25,4.815046904,2566.42,533
21,2013,52,3.25,4.734590164,1732.86,366
22,2013,1,5.25,10.02199049,14752.37,1472
22,2013,2,5.25,6.078017136,4965.74,817
22,2013,3,5.45,6.115061475,5968.3,976
22,2013,4,5.25,5.778243902,5922.7,1025
22,2013,5,5.25,6.905349066,7022.74,1017
22,2013,6,5.45,6.045762224,6305.73,1043
22,2013,7,5.45,14.60614793,15205,1041
22,2013,8,5.45,12.32210615,14626.34,1187
22,2013,9,5.45,6.505081458,8385.05,1289
22,2013,10,5.45,6.530822581,8098.22,1240
22,2013,11,5.45,6.835905937,8866.17,1297
22,2013,12,5.25,6.547546374,7765.39,1186
22,2013,13,5.45,6.010931217,5680.33,945
22,2013,14,5.25,5.947632042,6756.51,1136
22,2013,15,5.45,6.500559796,7664.16,1179
22,2013,16,5.45,7.185206022,9067.73,1262
22,2013,17,5.45,6.614626437,6905.67,1044
22,2013,18,5.45,7.39249758,7636.45,1033
22,2013,19,5.35,6.166828571,6475.17,1050
22,2013,20,5.45,6.681988361,6889.13,1031
22,2013,21,5.45,6.927576302,7717.32,1114
22,2013,22,5.45,6.292294776,6745.34,1072
22,2013,23,5.45,6.355181298,6660.23,1048
22,2013,24,5.45,6.686752059,7308.62,1093
22,2013,25,5.25,6.023393365,6354.68,1055
22,2013,26,5.45,6.11793582,7053.98,1153
22,2013,27,5.45,11.38816148,11707.03,1028
22,2013,28,5.25,5.852103286,6232.49,1065
22,2013,29,5.25,5.934567686,6795.08,1145
22,2013,30,5.25,5.871768061,6177.1,1052
22,2013,31,5.45,5.964321429,6680.04,1120
22,2013,32,5.25,5.891901345,6569.47,1115
22,2013,33,5.25,5.966686851,6897.49,1156
22,2013,34,5.25,5.977764228,7352.65,1230
22,2013,35,5.25,6.095083553,6930.11,1137
22,2013,36,5.25,6.203819629,7016.52,1131
22,2013,37,5.25,6.076495935,7474.09,1230
22,2013,38,5.25,5.930041771,7098.26,1197
22,2013,39,5.35,6.326118881,7237.08,1144
22,2013,40,5.25,5.970169082,7414.95,1242
22,2013,41,5.05,5.890820755,6244.27,1060
22,2013,42,5.25,5.967068677,7124.68,1194
22,2013,43,5.25,5.968436123,8129.01,1362
22,2013,44,5.25,6.573830486,10005.37,1522
22,2013,45,5.25,5.934121167,7933.92,1337
22,2013,46,5.25,5.941955105,8205.84,1381
22,2013,47,5.25,5.886381402,8735.39,1484
22,2013,48,5.45,5.891996855,7494.62,1272
22,2013,49,5.25,6.450708661,9830.88,1524
22,2013,50,5.25,9.833150442,16667.19,1695
22,2013,51,5.25,6.118015821,9281.03,1517
22,2013,52,5.25,6.039565555,7785,1289
23,2013,1,3.45,6.45,238.65,37
23,2013,2,3.25,6.388,159.7,25
23,2013,3,4.15,6.597916667,158.35,24
23,2013,4,4.95,5.6875,182,32
23,2013,5,5.65,6.621142857,231.74,35
23,2013,6,4.05,5.510869565,126.75,23
23,2013,7,3.45,6.275,150.6,24
23,2013,8,4.65,6.763809524,142.04,21
23,2013,9,5,8.353921569,426.05,51
23,2013,10,5.65,8.217142857,402.64,49
23,2013,11,4.05,5.720588235,194.5,34
23,2013,12,4.95,5.873529412,199.7,34
23,2013,13,5.35,7.138076923,185.59,26
23,2013,14,5.45,8.148611111,293.35,36
